transact_date,transact_cbidpx,transact_cvalue,transact_caskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date,period_pnl,stoplossdate,stoplosstrigered,cumulative_pnl
2020-07-09,0.68,0.69,0.69,WFC,23.62,2020-08-21,0.00000,27.50,188,15377,563,6531,0.00,0.00,0.01,3.85,3.88,3.90,0.00000,0.00000,0.00000,0.20826,0.00000,0.00000,0.00000,0.00070,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.243227,0.0000,3.8800,NULL,2020-08-21,0.69,NULL,NULL,24.06
2020-07-17,0.61,0.64,0.70,WFC,24.62,2020-08-28,0.00000,27.50,0,2195,21,8,0.00,0.00,0.01,2.85,2.88,2.89,0.00000,0.00000,0.00000,0.39407,0.00000,0.00000,0.00000,0.00090,0.00000,0.244869,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.411462,0.0000,2.8800,NULL,2020-08-28,0.64,NULL,NULL,24.70
2020-08-07,0.50,0.52,0.52,WFC,25.27,2020-09-18,0.00000,27.50,21,22972,113,3302,0.00,0.00,0.01,2.22,2.23,2.26,0.00000,1.82638,3.65276,0.57390,0.00000,0.00000,0.00000,0.00090,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.551343,0.0000,2.2300,NULL,2020-09-18,0.52,NULL,NULL,25.22
2020-08-13,0.69,0.71,0.73,WFC,23.57,2020-09-25,0.00000,27.00,4,2962,21,176,0.00,0.00,0.01,3.35,3.43,3.50,0.00000,0.00000,0.00000,0.40543,0.00000,0.00000,0.00000,0.00080,0.00000,-0.637227,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.419019,0.0000,3.4300,NULL,2020-09-25,0.71,NULL,NULL,25.93
2020-08-21,0.45,0.46,0.48,WFC,23.97,2020-10-02,0.00000,26.00,547,3303,281,346,0.00,0.00,0.01,2.01,2.03,2.05,0.00000,1.76651,3.53301,0.27810,0.00000,0.00000,0.00000,0.00100,0.00000,-6.149568,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.277393,0.0000,2.0300,NULL,2020-10-02,0.46,NULL,NULL,26.39
2020-09-03,0.60,0.60,0.62,WFC,22.80,2020-10-16,0.00000,27.50,163,43707,372,5234,0.00,0.00,0.01,4.65,4.70,4.75,0.00000,0.00000,0.00000,0.63435,0.00000,0.00000,0.00000,0.00090,0.00000,-5.185566,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.608928,0.0000,4.7000,NULL,2020-10-16,0.60,NULL,NULL,26.99
2020-10-09,0.67,0.68,0.69,WFC,25.65,2020-11-20,0.00000,27.50,65,41219,22,686,0.00,0.00,0.01,1.82,1.85,1.87,0.00000,1.54988,3.09977,0.21029,0.00000,1.75601,3.51202,0.00090,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.853023,0.0000,1.8500,NULL,2020-11-20,0.68,NULL,NULL,27.67
2020-10-23,0.55,0.57,0.58,WFC,25.23,2020-12-04,0.04384,25.00,148,4533,619,845,0.79,0.80,0.82,0.56,0.57,0.58,0.31647,0.32370,0.33093,0.31595,0.31984,0.32465,0.32947,0.00070,0.00000,-0.005933,0.569834,0.236185,-0.020806,0.020759,0.005960,-0.006306,-0.020559,0.383967,0.9301,0.6931,NULL,2020-11-18,-0.23,2020-11-19,False,27.44
2020-12-01,0.94,0.92,0.95,WFC,30.66,2021-01-15,0.02740,30.00,29537,146647,1855,37509,1.33,1.34,1.35,0.67,0.68,0.68,0.47913,0.48428,0.48943,0.48620,0.48212,0.48470,0.48727,0.00080,0.00000,-0.006481,0.622954,0.154476,-0.047378,0.019428,0.004869,-0.005238,-0.047024,0.378691,1.1385,0.4727,NULL,2021-01-05,-0.42,2021-01-06,False,27.02
2021-01-04,0.74,0.74,0.75,WFC,30.66,2021-02-19,0.12329,32.50,6450,70234,560,1186,0.96,0.94,0.97,2.83,2.84,2.87,0.39499,0.39625,0.39751,0.38544,0.39048,0.39552,0.40057,0.00090,0.00000,-0.011680,0.353197,0.089924,-0.016760,0.039680,0.011143,-0.012104,-0.017105,0.341676,0.7486,2.6367,NULL,2021-01-05,-0.20,2021-01-06,False,26.82
2021-01-15,0.83,0.87,0.90,WFC,34.92,2021-02-26,0.02740,34.00,1788,8994,562,224,1.33,1.33,1.35,0.40,0.40,0.41,0.34154,0.34640,0.35127,0.32579,0.34163,0.34407,0.34650,0.00030,0.00000,-0.010895,0.701380,0.185033,-0.033518,0.020554,0.006361,-0.006717,-0.032806,0.386654,1.4227,0.4925,NULL,2021-02-16,-0.46,2021-02-17,False,26.36
2021-01-29,0.86,0.86,0.87,WFC,32.57,2021-03-19,0.11507,32.50,6012,30176,2435,7644,1.60,1.60,1.63,1.50,1.50,1.55,0.35344,0.35685,0.36027,0.35041,0.35063,0.35632,0.36201,0.00030,0.00000,-0.004674,0.532815,0.103170,-0.018625,0.043927,0.018129,-0.019954,-0.018410,0.353579,1.6006,1.5130,NULL,2021-02-05,-0.74,2021-02-08,False,25.62
2021-03-02,1.04,1.04,1.06,WFC,39.61,2021-04-16,0.08219,40.00,10098,68241,5240,4922,1.51,1.54,1.52,1.88,1.90,1.90,0.37088,0.37198,0.37308,0.38465,0.37085,0.37305,0.37525,0.00020,0.00000,-0.006213,0.488422,0.091687,-0.029470,0.045480,0.014613,-0.015906,-0.029158,0.375467,1.5309,1.9010,NULL,2021-03-17,-0.50,2021-03-18,False,25.12
2021-04-06,0.84,0.84,0.86,WFC,42.12,2021-05-21,0.09863,42.50,5893,25044,120,1544,1.23,1.26,1.28,1.70,1.72,1.76,0.27310,0.27788,0.28266,0.27924,0.27504,0.28078,0.28652,0.00020,0.00000,-0.003514,0.468576,0.108692,-0.019483,0.052318,0.015842,-0.016823,-0.020397,0.289864,1.3178,1.7776,NULL,2021-04-15,-0.42,2021-04-16,False,24.70
2021-04-30,0.99,1.00,1.01,WFC,46.72,2021-06-18,0.05753,47.50,982,37766,35,4487,0.78,0.79,0.80,1.56,1.57,1.58,0.24977,0.25205,0.25434,0.25166,0.24999,0.25228,0.25456,0.00010,0.00000,-0.000275,0.403657,0.137829,-0.026121,0.043760,0.010402,-0.010855,-0.026102,0.274946,0.8901,1.6692,NULL,2021-05-28,0.21,NULL,NULL,24.91
2021-05-11,0.74,0.77,0.81,WFC,46.72,2021-06-25,0.07671,49.00,8,997,0,8,0.53,0.56,0.57,2.74,2.87,2.95,0.26066,0.26532,0.26997,0.27197,0.24538,0.26968,0.29398,0.00010,0.00000,-0.001358,0.276301,0.095356,-0.021140,0.042941,0.009462,-0.009906,-0.021090,0.279217,0.6097,2.8848,NULL,2021-05-28,0.21,NULL,NULL,25.12
2021-05-19,1.08,1.12,1.15,WFC,46.72,2021-07-02,0.09589,48.50,487,2378,0,1018,0.87,0.89,0.93,2.62,2.69,2.80,0.27276,0.27839,0.28403,0.28656,0.26715,0.28407,0.30098,0.00010,0.00000,0.000063,0.352982,0.089962,-0.022092,0.053213,0.014913,-0.015818,-0.022090,0.287503,0.9485,2.7283,NULL,2021-05-28,0.23,NULL,NULL,25.35
2021-05-28,0.86,0.85,0.88,WFC,46.72,2021-07-16,0.13425,50.00,1235,12844,22,450,0.86,0.85,0.88,4.05,4.10,4.15,0.29648,0.29822,0.29996,0.27679,0.28622,0.29493,0.30365,0.00010,0.00000,-0.005201,0.270274,0.070061,-0.016223,0.057539,0.015952,-0.016955,-0.016051,0.312984,0.9564,4.2050,NULL,2021-05-28,0.00,NULL,NULL,25.35
2016-01-05,0.31,0.33,0.33,X,8.10,2016-02-19,0.00000,10.00,5,4634,29,994,0.00,0.00,0.11,0.56,1.90,2.04,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00260,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.937529,0.0000,1.8190,NULL,2016-02-19,0.33,NULL,NULL,0.33
2016-02-03,0.36,0.39,0.38,X,7.53,2016-03-18,0.12055,9.00,564,3211,93,172,0.36,0.39,0.38,1.92,2.12,2.23,0.88548,0.89657,0.90767,0.91401,0.66589,0.85002,1.03416,0.00330,0.00000,0.255805,0.299949,0.148048,-0.007946,0.009049,0.001944,-0.002303,-0.008989,0.937266,0.4304,2.0926,NULL,2016-02-03,0.00,2016-02-04,False,0.33
2016-03-04,0.85,0.88,0.89,X,17.60,2016-04-15,0.00822,16.00,156,8671,901,6143,1.63,1.65,1.67,0.07,0.07,0.08,0.76299,0.83769,0.91239,0.85018,0.85017,0.86715,0.88413,0.00210,0.00000,0.183953,0.901310,0.137550,-0.034276,0.002724,0.000686,-0.000752,-0.038775,0.835393,1.8089,0.0498,NULL,2016-04-12,-0.77,2016-04-13,False,-0.44
2016-04-05,0.61,0.62,0.63,X,17.60,2016-05-20,0.10411,20.00,60,2104,2,1817,0.78,0.80,0.81,3.35,3.40,3.45,0.74114,0.74856,0.75598,0.75213,0.72818,0.75296,0.77775,0.00220,0.00000,0.085284,0.325258,0.084789,-0.019025,0.020228,0.004609,-0.005287,-0.020006,0.725397,0.8044,3.2258,NULL,2016-04-12,-0.18,2016-04-13,False,-0.62
2016-05-04,0.80,0.81,0.83,X,18.00,2016-06-17,0.00000,22.00,53,3170,10,592,0.00,0.00,0.06,3.35,4.00,4.20,0.00000,0.00000,0.00000,1.18259,0.00000,0.00000,0.00000,0.00220,0.00000,-0.000322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.580872,0.0000,3.8242,NULL,2016-06-17,0.81,NULL,NULL,0.19
2016-05-31,0.50,0.52,0.52,X,15.92,2016-07-15,0.10411,17.00,239,1826,1,2266,0.83,0.83,0.85,1.93,1.97,2.00,0.62478,0.62985,0.63493,0.62651,0.60648,0.62425,0.64203,0.00280,0.00000,0.038227,0.404199,0.120972,-0.015859,0.019708,0.005245,-0.005960,-0.016354,0.649245,0.9457,1.9228,NULL,2016-06-07,-0.31,2016-06-08,False,-0.12
2016-07-08,0.64,0.71,0.67,X,21.19,2016-08-19,0.10137,22.00,351,1978,18,104,1.39,1.41,1.41,2.28,2.32,2.31,0.66066,0.66438,0.66809,0.66806,0.65283,0.65840,0.66398,0.00310,0.00000,0.028315,0.462805,0.088616,-0.023614,0.026918,0.007601,-0.008755,-0.024151,0.664883,1.5025,2.2021,NULL,2016-07-13,-0.70,2016-07-14,False,-0.82
2016-08-04,0.78,0.83,0.82,X,15.91,2016-09-16,0.00000,29.00,1,1122,14,156,0.00,0.00,0.06,12.85,13.09,13.40,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00200,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.127120,0.0000,12.9309,NULL,2016-09-16,0.83,NULL,NULL,0.01
2016-09-06,0.72,0.72,0.73,X,19.84,2016-10-21,0.00000,22.00,46,8129,36,1839,0.00,0.00,0.01,2.05,2.16,2.30,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00250,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.784440,0.0000,1.9616,NULL,2016-10-21,0.72,NULL,NULL,0.73
2016-10-07,0.74,0.75,0.75,X,20.65,2016-11-18,0.03014,20.00,442,10061,1206,3311,1.25,1.23,1.26,0.66,0.65,0.69,0.66343,0.66709,0.67075,0.64700,0.65296,0.66394,0.67493,0.00280,0.00000,0.036516,0.621495,0.165312,-0.039055,0.013647,0.002994,-0.003279,-0.040023,0.637442,1.3467,0.5645,NULL,2016-11-07,-0.48,2016-11-08,False,0.25
2016-11-02,0.70,0.70,0.72,X,19.14,2016-12-16,0.11781,20.00,417,1815,163,1265,1.23,1.22,1.25,2.16,2.14,2.18,0.61650,0.62038,0.62425,0.61234,0.62188,0.62575,0.62963,0.00380,0.00000,0.006847,0.452765,0.099050,-0.018474,0.025816,0.008085,-0.009322,-0.018536,0.657674,1.4280,2.1528,NULL,2016-11-03,-0.52,2016-11-04,False,-0.27
2016-12-02,1.23,1.28,1.25,X,35.69,2017-01-20,0.12329,38.00,100,3002,194,10,1.86,1.89,1.88,4.15,4.24,4.25,0.56030,0.56238,0.56445,0.56573,0.54671,0.55708,0.56746,0.00490,0.00000,0.015983,0.411278,0.055089,-0.030300,0.048223,0.014449,-0.016423,-0.030666,0.593070,2.1742,4.1732,NULL,2016-12-06,-0.61,2016-12-07,False,-0.88
2017-01-04,1.41,1.44,1.44,X,39.79,2017-02-17,0.00000,43.00,25,1501,7,23,0.00,0.00,0.01,3.15,3.21,3.25,0.00000,0.00000,0.00000,0.92464,0.00000,0.00000,0.00000,0.00500,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.827814,0.0000,2.8121,NULL,2017-02-17,1.44,NULL,NULL,0.56
2017-02-03,1.24,1.25,1.26,X,34.43,2017-03-17,0.10137,37.00,125,936,7,534,1.25,1.26,1.27,3.80,3.81,3.85,0.50811,0.51055,0.51299,0.50958,0.50798,0.51408,0.52019,0.00540,0.00000,-0.000332,0.359735,0.067181,-0.028508,0.040973,0.011285,-0.012559,-0.028333,0.569300,1.6388,3.8448,NULL,2017-02-08,-0.01,2017-02-09,False,0.55
2017-03-03,1.42,1.43,1.43,X,30.35,2017-04-21,0.00000,42.00,13,12753,5,172,0.00,0.00,0.01,10.35,11.65,13.15,0.00000,0.00000,0.00000,0.86404,0.00000,0.00000,0.00000,0.00720,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.834903,0.0000,11.3431,NULL,2017-04-21,1.43,NULL,NULL,1.98
2017-03-31,1.02,1.03,1.04,X,19.51,2017-05-19,0.00000,39.00,2,2767,1,54,0.00,0.00,0.01,19.35,19.49,19.55,0.00000,0.00000,0.00000,1.06838,0.00000,0.00000,0.00000,0.00710,0.00000,-0.225675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520551,0.0000,19.2950,NULL,2017-05-19,1.03,NULL,NULL,3.01
2017-05-01,0.58,0.59,0.59,X,20.12,2017-06-16,0.00000,25.00,72,8261,432,6840,0.00,0.00,0.01,4.85,4.88,4.95,0.00000,0.00000,0.00000,0.50928,0.00000,0.00000,0.00000,0.00850,0.00000,0.000457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.615820,0.0000,4.6839,NULL,2017-06-16,0.59,NULL,NULL,3.60
2017-05-18,0.68,0.70,0.73,X,20.87,2017-06-30,0.06301,21.00,117,810,59,254,1.00,1.02,1.04,1.11,1.13,1.15,0.50244,0.51200,0.52156,0.51141,0.50227,0.51182,0.52139,0.00840,0.00000,-0.007357,0.509410,0.149378,-0.023728,0.020923,0.006060,-0.006702,-0.023313,0.546306,1.2014,1.1029,NULL,2017-06-07,-0.32,2017-06-08,False,3.28
2017-06-09,0.59,0.60,0.60,X,23.76,2017-07-21,0.00000,25.00,1096,28554,1278,11363,0.01,0.00,0.01,1.24,1.24,1.27,0.00000,0.00000,0.00000,2.20525,0.29995,0.14997,0.00000,0.01000,0.00000,-9.547836,0.000003,0.000051,-0.000194,0.000000,0.000000,0.000000,-0.000192,2.349210,0.0000,1.0024,NULL,2017-07-21,0.60,NULL,NULL,3.88
2017-06-30,0.73,0.77,0.79,X,23.76,2017-08-18,0.00000,27.00,151,11428,29,799,0.02,0.00,0.02,3.20,3.24,3.35,0.00000,0.00000,0.00000,1.34672,0.00000,0.00000,0.00000,0.00970,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.673270,0.0000,3.0024,NULL,2017-08-18,0.77,NULL,NULL,4.65
2017-07-31,0.64,0.67,0.65,X,26.02,2017-09-15,0.04658,26.00,4272,4723,496,1628,1.02,1.03,1.04,0.99,1.00,1.00,0.44784,0.45231,0.45679,0.45184,0.44945,0.45169,0.45392,0.00960,0.00000,-0.006606,0.524877,0.157650,-0.030401,0.022361,0.005884,-0.006363,-0.029840,0.424402,1.1099,0.8160,NULL,2017-08-29,-0.36,2017-08-30,False,4.29
2017-09-06,0.76,0.76,0.77,X,28.42,2017-10-20,0.00000,30.00,78,3802,121,1205,0.01,0.00,0.01,1.56,1.58,1.59,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00990,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391252,0.0000,1.2914,NULL,2017-10-20,0.76,NULL,NULL,5.05
2017-09-13,0.57,0.64,0.66,X,27.07,2017-10-27,0.00000,29.50,21,1549,168,124,0.01,0.00,0.01,2.42,2.43,2.45,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00980,0.00000,-0.000950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400791,0.0000,2.1593,NULL,2017-10-27,0.64,NULL,NULL,5.69
2017-10-02,0.68,0.69,0.69,X,27.26,2017-11-17,0.00000,29.00,95,11000,326,3164,0.01,0.00,0.01,1.74,1.74,1.90,0.00000,0.00000,0.00000,0.19433,0.00000,0.00000,0.00000,0.01080,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.396407,0.0000,1.4682,NULL,2017-11-17,0.69,NULL,NULL,6.38
2017-11-01,0.68,0.69,0.70,X,29.88,2017-12-15,0.02740,30.00,984,8133,307,3548,0.78,0.79,0.81,0.89,0.91,0.93,0.42276,0.43035,0.43794,0.42907,0.41985,0.42997,0.44009,0.01210,0.00000,0.006653,0.492405,0.188621,-0.042665,0.019756,0.003814,-0.004032,-0.042464,0.411240,0.9121,0.7291,NULL,2017-12-05,-0.10,2017-12-06,False,6.28
2017-12-05,0.60,0.63,0.65,X,31.12,2018-01-19,0.12055,33.00,477,1964,118,253,1.01,1.01,1.02,2.81,2.82,2.84,0.39839,0.39963,0.40087,0.39912,0.39584,0.39957,0.40330,0.01300,0.00000,-0.008304,0.368034,0.087750,-0.019149,0.040352,0.012584,-0.013805,-0.018540,0.448987,1.3425,2.8401,NULL,2017-12-06,-0.38,2017-12-07,False,5.90
2018-01-02,1.15,1.18,1.18,X,38.93,2018-02-16,0.00274,41.00,85,2151,80,367,0.01,0.00,0.04,2.00,2.08,2.16,0.50845,0.58540,0.66234,0.32892,0.00000,0.38819,0.77638,0.01300,0.00000,0.139542,0.001161,0.005738,-0.001273,0.000073,0.000001,-0.000001,-0.001288,0.563423,0.0405,1.7348,NULL,2018-02-15,1.18,2018-02-16,False,7.08
2018-01-31,1.26,1.32,1.36,X,38.93,2018-03-16,0.07945,41.00,190,1014,1,205,1.14,1.17,1.20,3.15,3.19,3.25,0.44244,0.44980,0.45716,0.45042,0.44030,0.45249,0.46469,0.01580,0.00000,-0.001808,0.369126,0.076666,-0.032931,0.040751,0.010486,-0.011418,-0.032295,0.554937,1.7755,3.4037,NULL,2018-02-15,0.15,2018-02-16,False,7.23
2018-03-08,1.10,1.13,1.16,X,36.56,2018-04-20,0.00000,50.00,7,11459,10,52,0.00,0.00,0.01,13.35,13.44,13.55,0.00000,0.00000,0.00000,0.88646,0.00000,0.00000,0.00000,0.01650,0.00000,0.016478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.545890,0.0000,13.0744,NULL,2018-04-20,1.13,NULL,NULL,8.36
2018-04-03,1.39,1.40,1.41,X,36.62,2018-05-18,0.00000,39.00,48,10698,462,3327,0.03,0.00,0.01,2.36,2.38,2.40,0.00000,0.00000,0.00000,0.81028,0.00000,0.00000,0.00000,0.01680,0.00000,0.016956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.493690,0.0000,2.0138,NULL,2018-05-18,1.40,NULL,NULL,9.76
2018-05-02,0.80,0.78,0.82,X,34.94,2018-06-15,0.10137,36.00,380,4698,75,1811,1.47,1.48,1.49,2.44,2.45,2.47,0.42576,0.42805,0.43034,0.42708,0.42404,0.42747,0.43090,0.01880,0.00000,-0.007518,0.446924,0.083563,-0.026504,0.043751,0.014335,-0.015832,-0.025485,0.456900,1.7715,2.3986,NULL,2018-05-09,-0.70,2018-05-10,False,9.06
2018-06-01,0.86,0.87,0.88,X,37.21,2018-07-20,0.00000,41.00,6,1398,1,999,0.00,0.00,0.02,3.75,3.79,3.85,0.00000,0.00000,0.00000,0.75047,0.00000,0.00000,0.00000,0.01860,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.079350,0.0000,3.4179,NULL,2018-07-20,0.87,NULL,NULL,9.93
2018-06-15,1.01,1.04,1.07,X,37.00,2018-07-27,0.00000,39.00,311,3637,67,320,0.01,0.00,0.01,1.97,2.00,2.03,0.00000,0.00000,0.00000,0.72967,0.00000,0.00000,0.00000,0.01900,0.00000,0.005407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.791880,0.0000,1.6300,NULL,2018-07-27,1.04,NULL,NULL,10.97
2018-06-29,1.11,1.12,1.12,X,30.14,2018-08-17,0.00000,39.00,1,3308,1,1346,0.00,0.00,0.01,8.80,8.86,8.95,0.00000,0.00000,0.00000,0.96039,0.00000,0.00000,0.00000,0.01950,0.00000,0.003010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.641720,0.0000,8.5637,NULL,2018-08-17,1.12,NULL,NULL,12.09
2018-08-09,0.60,0.61,0.62,X,29.15,2018-09-21,0.00000,33.00,3,8401,72,979,0.00,0.00,0.01,3.80,3.86,3.90,0.00000,0.00000,0.00000,0.94895,0.00000,0.00000,0.00000,0.02050,0.00000,0.033245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.576080,0.0000,3.5636,NULL,2018-09-21,0.61,NULL,NULL,12.70
2018-08-16,0.74,0.82,0.78,X,30.48,2018-09-28,0.00000,31.50,104,1353,239,133,0.01,0.00,0.01,1.01,1.02,1.04,3.23849,3.23849,3.23849,0.62491,0.00000,1.95430,3.90861,0.02120,0.00000,-5.646179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.056240,0.0042,0.7166,NULL,2018-09-28,0.82,NULL,NULL,13.52
2018-08-31,0.71,0.72,0.73,X,27.66,2018-10-19,0.00000,32.00,27,6498,243,3266,0.01,0.00,0.05,4.25,4.34,4.40,0.00000,0.00000,0.00000,1.08081,0.00000,0.00000,0.00000,0.02190,0.00000,0.133737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.617400,0.0000,4.0634,NULL,2018-10-19,0.72,NULL,NULL,14.24
2018-10-05,0.86,0.87,0.88,X,27.79,2018-11-16,0.00000,32.00,109,2081,12,580,0.00,0.00,0.01,4.15,4.21,4.25,0.00000,0.00000,0.00000,1.28895,0.00000,0.00000,0.00000,0.02210,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.025660,0.0000,3.9321,NULL,2018-11-16,0.87,NULL,NULL,15.11
2018-10-19,0.74,0.75,0.78,X,23.07,2018-11-30,0.00000,30.50,11,991,22,62,0.00,0.00,0.03,7.35,7.43,7.45,0.00000,0.00000,0.00000,0.77875,0.00000,0.00000,0.00000,0.02310,0.00000,0.003122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.736448,0.0000,7.4300,NULL,2018-11-30,0.75,NULL,NULL,15.86
2018-11-06,0.65,0.66,0.67,X,18.21,2018-12-21,0.00000,32.00,1,3026,168,230,0.00,0.00,0.05,13.75,13.79,13.85,0.00000,0.00000,0.00000,0.17449,0.00000,0.00000,0.00000,0.02410,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.074400,0.0000,13.7900,NULL,2018-12-21,0.66,NULL,NULL,16.52
2018-12-03,0.59,0.57,0.60,X,21.55,2019-01-18,0.00000,26.00,5,989,23,1303,0.00,0.00,0.01,4.40,4.45,4.50,0.00000,0.00000,0.00000,0.69643,0.00000,0.00000,0.00000,0.02400,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.679335,0.0000,4.4500,NULL,2019-01-18,0.57,NULL,NULL,17.09
2019-01-04,0.64,0.64,0.66,X,22.93,2019-02-15,0.00000,23.00,3296,5442,759,1630,0.00,0.00,0.01,0.06,0.07,0.09,0.00000,0.36166,0.72333,0.43185,0.00000,0.49667,0.99334,0.02430,0.00000,0.000000,0.085374,3.063310,-0.411607,0.000191,0.000001,-0.000001,-0.411477,0.432354,0.0020,0.0720,NULL,2019-02-15,0.64,NULL,NULL,17.73
2019-01-29,0.54,0.54,0.55,X,19.62,2019-03-15,0.00000,24.00,5,4380,87,1402,0.00,0.00,0.01,4.35,4.38,4.45,0.00000,0.00000,0.00000,0.47263,0.00000,0.00000,0.00000,0.02460,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.470343,0.0000,4.3800,NULL,2019-03-15,0.54,NULL,NULL,18.27
2019-03-06,0.61,0.60,0.63,X,16.49,2019-04-18,0.00000,22.00,1,2514,13,8199,0.00,0.00,0.01,5.50,5.51,5.55,0.00000,0.00000,0.00000,0.39130,0.00000,0.00000,0.00000,0.02440,0.00000,0.024422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391081,0.0000,5.5100,NULL,2019-04-18,0.60,NULL,NULL,18.87
2019-04-03,0.58,0.58,0.59,X,14.62,2019-05-17,0.00000,22.00,2,2772,5,321,0.00,0.00,0.01,7.35,7.38,7.40,0.00000,0.00000,0.00000,0.31047,0.00000,0.00000,0.00000,0.02390,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.339607,0.0000,7.3800,NULL,2019-05-17,0.58,NULL,NULL,19.45
2019-05-08,0.46,0.48,0.47,X,14.69,2019-06-21,0.00000,17.00,1,4156,117,448,0.00,0.00,0.01,2.29,2.31,2.32,0.00000,0.00000,0.00000,0.35996,0.00000,0.00000,0.00000,0.02160,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.382896,0.0000,2.3100,NULL,2019-06-21,0.48,NULL,NULL,19.93
2019-06-06,0.34,0.31,0.35,X,13.74,2019-07-19,0.10137,15.00,146,9865,37,11198,0.46,0.49,0.47,1.67,1.70,1.69,0.51828,0.52145,0.52461,0.53689,0.51476,0.52113,0.52749,0.02240,0.00000,-0.011659,0.341557,0.156872,-0.012088,0.015788,0.004262,-0.004759,-0.011696,0.510895,0.4483,1.6639,NULL,2019-06-12,-0.18,2019-06-13,False,19.75
2019-07-03,0.50,0.51,0.51,X,11.30,2019-08-16,0.00000,16.00,25,11894,0,1012,0.00,0.00,0.01,4.65,4.70,4.75,0.00000,0.00000,0.00000,0.18800,0.00000,0.00000,0.00000,0.02050,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.778480,0.0000,4.7000,NULL,2019-08-16,0.51,NULL,NULL,20.26
2019-08-07,0.33,0.31,0.34,X,10.78,2019-09-20,0.00000,14.00,0,11534,115,7158,0.00,0.00,0.01,3.20,3.22,3.25,0.00000,0.00000,0.00000,0.18730,0.00000,0.00000,0.00000,0.01950,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.842699,0.0000,3.2200,NULL,2019-09-20,0.31,NULL,NULL,20.57
