transact_date,transact_pbidpx,transact_pvalue,transact_paskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date
2017-07-07,2.76,2.88,2.79,AAPL,155.36,2017-08-18,0.02192,140.00,714,3181,2116,30798,15.55,15.44,15.75,0.21,0.03,0.23,0.40216,0.44302,0.48388,0.31980,0.43567,0.43976,0.44385,0.01020,0.00000,-0.005677,0.987483,0.004405,-0.020897,0.008495,0.030278,-0.033666,-0.014896,0.293900,16.9718,0.0082,NULL,2017-08-10
2017-07-07,2.76,2.88,2.79,AAPL,157.44,2017-08-18,0.01918,140.00,1830,2905,1190,30305,17.50,17.58,17.65,0.12,0.10,0.13,0.35359,0.42184,0.49009,0.44321,0.46076,0.46414,0.46753,0.00990,0.00000,-0.005375,0.974663,0.006119,-0.046503,0.012174,0.026094,-0.029470,-0.040817,0.305875,19.0576,0.0021,NULL,2017-08-11
2017-07-07,2.76,2.88,2.79,AAPL,159.84,2017-08-18,0.01096,140.00,518,2613,1475,30653,19.75,19.87,19.95,0.02,0.00,0.03,0.00000,0.31637,0.63275,0.38748,0.52245,0.53574,0.54903,0.00950,0.00000,-0.008602,0.999553,0.000246,-0.008229,0.000298,0.015369,-0.017551,-0.001291,0.307318,21.4662,0.0000,NULL,2017-08-14
2017-07-07,2.76,2.88,2.79,AAPL,161.93,2017-08-18,0.00822,140.00,194,2245,167,31116,21.85,21.95,22.05,0.01,0.00,0.02,0.00000,0.40763,0.81527,0.36117,0.60632,0.63013,0.65395,0.00970,0.00000,-0.005937,0.999997,0.000002,-0.006009,0.000002,0.011543,-0.013352,-0.000012,0.314525,23.5674,0.0000,NULL,2017-08-15
2017-07-07,2.76,2.88,2.79,AAPL,160.77,2017-08-18,0.00548,140.00,55,2178,376,31067,20.70,20.77,21.05,0.01,0.00,0.01,0.00000,0.57411,1.14822,0.30401,0.70889,0.70889,0.70889,0.00970,0.00000,0.006979,0.999962,0.000000,-0.000646,0.000000,0.007708,-0.008852,0.000000,0.305941,22.3789,0.0000,NULL,2017-08-16
2017-07-07,2.76,2.88,2.79,AAPL,158.22,2017-08-18,0.00274,140.00,90,2136,657,30797,18.15,18.22,18.30,0.00,0.00,0.01,0.00000,0.58158,1.16316,0.41447,0.00000,0.44891,0.89783,0.00950,0.00000,-0.002627,1.000000,0.000000,-0.004651,0.000000,0.003867,-0.004371,0.000000,0.337402,19.8070,0.0000,NULL,2017-08-17
2017-07-07,2.76,2.88,2.79,AAPL,158.17,2017-08-18,0.00000,140.00,178,2090,10,30493,18.10,18.17,18.20,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.24001,0.00000,0.00000,0.00000,0.00970,0.00000,0.000000,1.000000,0.000000,-0.003721,0.000000,0.000037,-0.000042,0.000000,1.672110,19.7517,0.0000,NULL,2017-08-18
2017-08-04,2.05,2.05,2.07,AAPL,156.00,2017-09-15,0.11507,150.00,1400,19100,3774,17739,7.70,7.74,7.80,2.05,2.05,2.07,0.20647,0.20923,0.21200,0.20851,0.20833,0.20888,0.20942,0.01080,0.00000,-0.007836,0.713420,0.031102,-0.050035,0.184005,0.118744,-0.127576,-0.044767,0.223921,9.1452,1.9010,NULL,2017-08-04
2017-08-04,2.05,2.05,2.07,AAPL,158.68,2017-09-15,0.10685,150.00,1485,18847,2059,20167,9.60,9.91,9.75,1.35,1.59,1.36,0.20870,0.21374,0.21878,0.22927,0.21303,0.21337,0.21370,0.01020,0.00000,-0.006873,0.776357,0.025340,-0.050884,0.152207,0.120590,-0.131136,-0.045606,0.226591,11.1341,1.2321,NULL,2017-08-07
2017-08-04,2.05,2.05,2.07,AAPL,160.14,2017-09-15,0.10411,150.00,2314,18699,10060,20771,10.90,11.04,11.05,1.17,1.24,1.23,0.21874,0.22426,0.22978,0.22902,0.22361,0.22582,0.22802,0.01060,0.00000,-0.007973,0.814761,0.022736,-0.047634,0.136018,0.123870,-0.135338,-0.041581,0.237063,12.4719,1.0737,NULL,2017-08-08
2017-08-04,2.05,2.05,2.07,AAPL,160.98,2017-09-15,0.10137,150.00,2153,18729,3341,23900,11.65,11.70,11.75,1.11,1.06,1.12,0.22397,0.22806,0.23214,0.22805,0.23165,0.23204,0.23242,0.01060,0.00000,0.038488,0.845286,0.022416,-0.030647,0.122495,0.074865,-0.080666,-0.036748,0.249908,13.3239,1.0773,NULL,2017-08-09
2017-08-04,2.05,2.05,2.07,AAPL,155.36,2017-09-15,0.09863,150.00,1417,18120,5984,24661,7.95,8.03,8.05,2.42,2.45,2.44,0.24228,0.24520,0.24812,0.24677,0.24491,0.24549,0.24607,0.01050,0.00000,-0.004363,0.695311,0.029182,-0.062831,0.171447,0.098654,-0.106573,-0.058759,0.249899,9.1902,2.0605,NULL,2017-08-10
2017-08-04,2.05,2.05,2.07,AAPL,157.44,2017-09-15,0.09589,150.00,466,17683,2989,26365,9.50,9.56,9.60,1.87,1.90,1.89,0.24795,0.25124,0.25453,0.25197,0.25003,0.25069,0.25135,0.01030,0.00000,-0.005430,0.751537,0.025882,-0.060486,0.152035,0.104320,-0.113491,-0.055799,0.249112,10.7357,1.4987,NULL,2017-08-11
2017-08-04,2.05,2.05,2.07,AAPL,159.84,2017-09-15,0.08767,150.00,1082,17697,1632,27265,11.00,11.05,11.15,1.03,1.02,1.06,0.23042,0.23678,0.24314,0.23437,0.23565,0.23695,0.23826,0.01020,0.00000,-0.004417,0.833954,0.022548,-0.048243,0.114823,0.107214,-0.116901,-0.043347,0.243683,12.5023,0.8733,NULL,2017-08-14
2017-08-04,2.05,2.05,2.07,AAPL,161.93,2017-09-15,0.08493,150.00,1260,17404,1798,27567,12.70,13.15,13.00,0.78,1.02,0.79,0.22341,0.23888,0.25436,0.26797,0.24505,0.24554,0.24602,0.01040,0.00000,-0.004982,0.850148,0.018485,-0.052927,0.113794,0.105789,-0.116957,-0.047679,0.258309,14.4543,0.7104,NULL,2017-08-15
2017-08-04,2.05,2.05,2.07,AAPL,160.77,2017-09-15,0.08219,150.00,1683,17648,3566,27807,11.65,11.74,11.90,0.77,0.77,0.79,0.22361,0.23572,0.24783,0.23220,0.23256,0.23355,0.23455,0.01020,0.00000,-0.006158,0.863537,0.020497,-0.044825,0.100539,0.104495,-0.114145,-0.039129,0.246385,13.2754,0.6974,NULL,2017-08-16
2017-08-04,2.05,2.05,2.07,AAPL,158.22,2017-09-15,0.07945,150.00,737,17722,14028,28340,9.70,9.81,9.90,1.41,1.41,1.46,0.24499,0.25272,0.26045,0.25330,0.25303,0.25496,0.25689,0.01000,0.00000,-0.004821,0.788102,0.025727,-0.061271,0.129398,0.091306,-0.099100,-0.056606,0.257488,11.1316,1.1549,NULL,2017-08-17
2017-08-04,2.05,2.05,2.07,AAPL,158.17,2017-09-15,0.07671,150.00,756,17859,3158,38742,9.65,9.68,9.75,1.36,1.36,1.39,0.24995,0.25387,0.25780,0.25246,0.25233,0.25351,0.25468,0.00970,0.00000,-0.003563,0.790581,0.026096,-0.061196,0.127312,0.088529,-0.095959,-0.057004,0.252283,10.9576,1.0550,NULL,2017-08-18
2017-08-04,2.05,2.05,2.07,AAPL,157.05,2017-09-15,0.06849,150.00,1547,18176,2409,39640,8.55,8.62,8.65,1.38,1.39,1.40,0.24443,0.24858,0.25273,0.25040,0.24937,0.25021,0.25104,0.00950,0.00000,-0.008238,0.774344,0.029313,-0.067591,0.119630,0.077420,-0.083327,-0.062100,0.249803,9.8670,1.0665,NULL,2017-08-21
2017-08-04,2.05,2.05,2.07,AAPL,159.83,2017-09-15,0.06575,150.00,1019,17411,1483,39979,10.75,10.77,10.90,0.83,0.79,0.85,0.24507,0.25271,0.26035,0.24750,0.25115,0.25216,0.25316,0.00930,0.00000,-0.005885,0.853098,0.022758,-0.054011,0.095098,0.082606,-0.089691,-0.048786,0.264440,12.3044,0.7275,NULL,2017-08-22
2017-08-04,2.05,2.05,2.07,AAPL,160.08,2017-09-15,0.06301,150.00,767,17747,875,39774,10.95,10.89,11.00,0.75,0.72,0.77,0.25391,0.25670,0.25949,0.24710,0.25086,0.25198,0.25311,0.00980,0.00000,0.000000,0.862334,0.022223,-0.051047,0.088836,0.080158,-0.087023,-0.047633,0.266852,12.5078,0.6680,NULL,2017-08-23
2017-08-04,2.05,2.05,2.07,AAPL,159.33,2017-09-15,0.06027,150.00,406,17584,6747,39905,10.35,10.34,10.40,0.89,0.87,0.91,0.25913,0.26175,0.26437,0.25838,0.26005,0.26110,0.26215,0.00980,0.00000,-0.005711,0.840972,0.024044,-0.061076,0.095364,0.074557,-0.080793,-0.055821,0.247937,11.6279,0.5652,NULL,2017-08-24
2017-08-04,2.05,2.05,2.07,AAPL,160.00,2017-09-15,0.05753,150.00,53522,17612,55741,43859,10.75,10.68,10.80,0.64,0.60,0.65,0.25110,0.25404,0.25699,0.24298,0.24813,0.24872,0.24931,0.00990,0.00000,0.000000,0.874573,0.022200,-0.049471,0.076007,0.074396,-0.080546,-0.045965,0.248474,12.1673,0.4580,NULL,2017-08-25
2017-08-04,2.05,2.05,2.07,AAPL,161.38,2017-09-15,0.04932,150.00,4569,66640,9147,77444,11.85,11.89,12.00,0.44,0.37,0.46,0.24352,0.25627,0.26902,0.25051,0.26250,0.26411,0.26572,0.00990,0.00000,-0.008678,0.913328,0.017632,-0.046375,0.054462,0.066862,-0.072727,-0.039478,0.257173,13.4127,0.2792,NULL,2017-08-28
2017-08-04,2.05,2.05,2.07,AAPL,163.08,2017-09-15,0.04658,150.00,697,69468,3526,77964,13.45,13.41,13.65,0.35,0.26,0.36,0.26987,0.28836,0.30685,0.26107,0.27947,0.28040,0.28133,0.00960,0.00000,0.000000,0.936262,0.013625,-0.037498,0.046768,0.064906,-0.071155,-0.033835,0.268328,15.0200,0.1966,NULL,2017-08-29
2017-08-04,2.05,2.05,2.07,AAPL,163.00,2017-09-15,0.04384,150.00,3994,69360,2800,77349,13.40,13.37,13.55,0.34,0.26,0.36,0.27445,0.28950,0.30455,0.26787,0.28557,0.28750,0.28943,0.00960,0.00000,-0.007424,0.936654,0.013629,-0.042091,0.044993,0.061102,-0.066966,-0.035593,0.272768,14.9294,0.1877,NULL,2017-08-30
2017-08-04,2.05,2.05,2.07,AAPL,164.02,2017-09-15,0.04110,150.00,1192,68321,1489,76236,14.30,14.43,14.45,0.23,0.30,0.24,0.26775,0.28732,0.30690,0.30312,0.28464,0.28597,0.28730,0.00950,0.00000,-0.008254,0.933195,0.012879,-0.050352,0.043794,0.056976,-0.062908,-0.043609,0.279798,15.9086,0.1391,NULL,2017-08-31
2017-08-04,2.05,2.05,2.07,AAPL,164.06,2017-09-15,0.03836,150.00,518,67896,1788,76009,14.30,14.25,14.40,0.20,0.11,0.21,0.27257,0.28727,0.30197,0.25451,0.28661,0.28798,0.28935,0.00960,0.00000,-0.005034,0.967198,0.008977,-0.027230,0.026072,0.055402,-0.060869,-0.021440,0.279869,15.8987,0.1141,NULL,2017-09-01
2017-08-04,2.05,2.05,2.07,AAPL,162.04,2017-09-15,0.02740,150.00,717,67791,2008,75600,12.30,12.40,12.45,0.25,0.30,0.26,0.30379,0.32444,0.34509,0.33193,0.31673,0.31813,0.31952,0.01300,0.00000,0.000000,0.925530,0.015864,-0.067766,0.035845,0.037697,-0.041094,-0.062866,0.284476,13.8235,0.0892,NULL,2017-09-05
2017-08-04,2.05,2.05,2.07,AAPL,161.93,2017-09-15,0.02466,150.00,243,67805,658,75368,12.15,12.29,12.30,0.23,0.29,0.24,0.29401,0.31917,0.34433,0.34282,0.32621,0.32770,0.32920,0.01040,0.00000,-0.010986,0.928107,0.015762,-0.074625,0.033828,0.034031,-0.037063,-0.066540,0.279152,13.6883,0.0600,NULL,2017-09-06
2017-08-04,2.05,2.05,2.07,AAPL,161.28,2017-09-15,0.02192,150.00,3272,67775,1720,75422,11.50,11.62,11.60,0.23,0.29,0.25,0.31119,0.32801,0.34483,0.34980,0.33117,0.33429,0.33742,0.00980,0.00000,-0.004324,0.924557,0.017081,-0.079793,0.034429,0.030141,-0.032688,-0.074472,0.281265,12.9955,0.0563,NULL,2017-09-07
2017-08-04,2.05,2.05,2.07,AAPL,158.58,2017-09-15,0.01918,150.00,770,66938,3468,75798,8.95,8.93,9.10,0.34,0.29,0.35,0.31302,0.33140,0.34979,0.30852,0.32118,0.32247,0.32376,0.00960,0.00000,-0.011683,0.909261,0.024191,-0.087208,0.033990,0.025945,-0.027659,-0.079322,0.257283,10.2961,0.0685,NULL,2017-09-08
2017-08-04,2.05,2.05,2.07,AAPL,161.36,2017-09-15,0.01096,150.00,2170,66867,4455,77232,11.45,11.51,11.55,0.12,0.12,0.13,0.36527,0.40075,0.43622,0.41239,0.41038,0.41353,0.41667,0.00970,0.00000,-0.006960,0.957586,0.013005,-0.085411,0.015964,0.015677,-0.016939,-0.078884,0.280640,13.0040,0.0030,NULL,2017-09-11
2017-08-04,2.05,2.05,2.07,AAPL,160.63,2017-09-15,0.00822,150.00,3357,66854,8735,77948,10.65,10.66,10.75,0.05,0.01,0.06,0.00000,0.21502,0.43004,0.30223,0.38521,0.39122,0.39723,0.00990,0.00000,-0.014525,0.994369,0.003649,-0.021755,0.002110,0.012257,-0.013134,-0.011780,0.303381,12.2639,0.0025,NULL,2017-09-12
2017-08-04,2.05,2.05,2.07,AAPL,159.54,2017-09-15,0.00548,150.00,2568,66790,1688,80034,9.55,9.57,9.65,0.02,0.00,0.03,0.00000,0.23730,0.47461,0.25990,0.37783,0.38890,0.39996,0.00990,0.00000,-0.019972,0.999433,0.000647,-0.013791,0.000215,0.008219,-0.008743,-0.001524,0.296159,11.1604,0.0004,NULL,2017-09-13
2017-08-04,2.05,2.05,2.07,AAPL,158.13,2017-09-15,0.00274,150.00,979,66230,3526,79769,8.10,8.16,8.25,0.02,0.00,0.03,0.00000,0.30051,0.60103,0.29758,0.46713,0.48144,0.49575,0.00990,0.00000,-0.058041,0.999712,0.000429,-0.029210,0.000105,0.004113,-0.004337,-0.001303,0.310355,9.7397,0.0000,NULL,2017-09-14
2017-08-04,2.05,2.05,2.07,AAPL,159.91,2017-09-15,0.00000,150.00,1823,65927,2606,78938,9.65,9.94,9.95,0.02,0.00,0.01,0.00000,0.00000,0.00000,0.73392,0.00000,0.00000,0.00000,0.00980,0.00000,-9.999999,1.000000,0.000000,-22.838118,0.000000,0.000006,-0.000006,-0.000048,0.287043,11.5358,0.0000,NULL,2017-09-15
2017-09-05,2.63,2.68,2.66,AAPL,162.04,2017-10-20,0.12329,155.00,708,36993,1638,20627,9.95,10.05,10.05,2.63,2.68,2.66,0.24778,0.25043,0.25309,0.25292,0.25006,0.25085,0.25165,0.01030,0.00000,-0.007137,0.715463,0.023685,-0.059557,0.188527,0.130548,-0.142935,-0.054498,0.237627,10.9653,1.9799,NULL,2017-09-05
2017-09-05,2.63,2.68,2.66,AAPL,161.93,2017-10-20,0.12055,155.00,386,36978,1714,20693,9.75,9.72,9.85,2.51,2.47,2.56,0.24416,0.24685,0.24953,0.24252,0.24486,0.24620,0.24754,0.01070,0.00000,-0.007057,0.721511,0.024720,-0.057440,0.186167,0.129129,-0.140846,-0.052229,0.231866,10.7322,1.8579,NULL,2017-09-06
2017-09-05,2.63,2.68,2.66,AAPL,161.28,2017-10-20,0.11781,155.00,579,36943,1165,21697,9.15,9.05,9.25,2.62,2.49,2.64,0.24121,0.24379,0.24637,0.23601,0.24296,0.24348,0.24399,0.01050,0.00000,-0.005505,0.710452,0.026300,-0.056826,0.193422,0.124330,-0.134991,-0.052199,0.237040,10.2464,2.0677,NULL,2017-09-07
2017-09-05,2.63,2.68,2.66,AAPL,158.58,2017-10-20,0.11507,155.00,3773,36779,5920,22279,7.20,7.03,7.30,3.35,3.16,3.40,0.23695,0.23940,0.24185,0.22852,0.23779,0.23902,0.24024,0.01040,0.00000,-0.006340,0.640038,0.030577,-0.059343,0.204031,0.108708,-0.116796,-0.055010,0.224343,8.0033,2.5473,NULL,2017-09-08
2017-09-05,2.63,2.68,2.66,AAPL,161.36,2017-10-20,0.10685,155.00,767,35402,4814,25289,8.90,8.84,9.00,2.30,2.21,2.32,0.23669,0.23954,0.24239,0.23351,0.23847,0.23904,0.23961,0.01050,0.00000,-0.006307,0.722012,0.027338,-0.058124,0.175170,0.115038,-0.124488,-0.053167,0.227027,9.9360,1.6895,NULL,2017-09-11
2017-09-05,2.63,2.68,2.66,AAPL,160.63,2017-10-20,0.10411,155.00,1873,35170,12077,27630,7.95,8.05,8.15,2.16,2.19,2.17,0.21742,0.22304,0.22866,0.22309,0.22125,0.22153,0.22182,0.01030,0.00000,-0.004411,0.709950,0.029748,-0.056599,0.181691,0.110347,-0.118726,-0.052327,0.230164,9.3444,1.8807,NULL,2017-09-12
2017-09-05,2.63,2.68,2.66,AAPL,159.54,2017-10-20,0.10137,155.00,1130,35103,11617,31341,6.90,6.95,7.00,2.10,2.12,2.13,0.20149,0.20429,0.20710,0.20452,0.20333,0.20417,0.20501,0.01040,0.00000,-0.008822,0.693557,0.033913,-0.054922,0.178135,0.105121,-0.112170,-0.049461,0.220102,8.3627,1.9328,NULL,2017-09-13
2017-09-05,2.63,2.68,2.66,AAPL,158.13,2017-10-20,0.09863,155.00,1325,35410,3020,36616,5.75,5.85,5.95,2.42,2.43,2.45,0.19336,0.19884,0.20431,0.19885,0.19809,0.19891,0.19973,0.01050,0.00000,-0.008936,0.648846,0.037707,-0.056223,0.182653,0.095430,-0.101201,-0.051071,0.214002,7.1872,2.1873,NULL,2017-09-14
2017-09-05,2.63,2.68,2.66,AAPL,159.91,2017-10-20,0.09589,155.00,1685,35550,6350,37852,6.95,7.02,7.05,1.82,1.85,1.85,0.19649,0.19952,0.20254,0.20055,0.19865,0.19955,0.20046,0.01050,0.00000,-0.007505,0.712667,0.034480,-0.053850,0.164966,0.102551,-0.109280,-0.048575,0.218862,8.4859,1.7202,NULL,2017-09-15
2017-09-05,2.63,2.68,2.66,AAPL,158.73,2017-10-20,0.08767,155.00,1165,35436,3745,39302,5.95,6.02,6.05,2.00,2.03,2.03,0.19453,0.19755,0.20057,0.19856,0.19703,0.19794,0.19884,0.01050,0.00000,-0.009378,0.678670,0.038567,-0.058020,0.165488,0.089173,-0.094448,-0.052481,0.208583,7.3006,1.7198,NULL,2017-09-18
2017-09-05,2.63,2.68,2.66,AAPL,158.66,2017-10-20,0.08493,155.00,362,35716,2453,40992,5.70,5.83,5.80,1.90,1.96,1.92,0.18753,0.19059,0.19366,0.19522,0.19171,0.19232,0.19293,0.01040,0.00000,-0.006298,0.678485,0.039875,-0.057057,0.163185,0.086481,-0.091429,-0.052398,0.203732,7.0827,1.6265,NULL,2017-09-19
2017-09-05,2.63,2.68,2.66,AAPL,156.08,2017-10-20,0.08219,155.00,10412,35701,13435,42038,4.15,4.06,4.25,2.86,2.76,2.91,0.19427,0.19713,0.19998,0.18889,0.19468,0.19610,0.19753,0.01040,0.00000,-0.007972,0.572411,0.046605,-0.059782,0.175249,0.070099,-0.073433,-0.055490,0.208859,5.3421,2.4816,NULL,2017-09-20
2017-09-05,2.63,2.68,2.66,AAPL,153.40,2017-10-20,0.07945,155.00,7477,40186,4778,41346,2.67,2.57,2.70,4.00,3.95,4.10,0.19069,0.19156,0.19243,0.18502,0.18786,0.19077,0.19368,0.01040,0.00000,-0.009701,0.443015,0.049601,-0.058334,0.172461,0.051951,-0.053995,-0.054733,0.207259,3.6987,3.5380,NULL,2017-09-21
2017-09-05,2.63,2.68,2.66,AAPL,151.78,2017-10-20,0.07671,155.00,11527,41909,5740,41321,2.09,2.09,2.11,5.10,5.12,5.15,0.19940,0.20002,0.20064,0.19967,0.19870,0.20026,0.20182,0.00970,0.00000,-0.009100,0.372072,0.045242,-0.059724,0.161038,0.041717,-0.043324,-0.056923,0.211819,2.9153,4.4125,NULL,2017-09-22
2017-09-05,2.63,2.68,2.66,AAPL,150.48,2017-10-20,0.06849,155.00,9588,43952,2151,41813,1.64,1.62,1.68,5.95,5.97,6.05,0.21113,0.21257,0.21401,0.20986,0.20864,0.21227,0.21589,0.00970,0.00000,-0.009439,0.312784,0.043000,-0.061125,0.138985,0.031129,-0.032240,-0.058742,0.223263,2.3473,5.1800,NULL,2017-09-25
2017-09-05,2.63,2.68,2.66,AAPL,153.17,2017-10-20,0.06575,155.00,17397,45206,2999,40779,2.45,2.45,2.47,4.05,4.10,4.15,0.20296,0.20361,0.20426,0.20327,0.19977,0.20303,0.20629,0.00960,0.00000,-0.009890,0.429565,0.049383,-0.068957,0.153667,0.041652,-0.043266,-0.065575,0.218191,3.4080,3.5206,NULL,2017-09-26
2017-09-05,2.63,2.68,2.66,AAPL,154.38,2017-10-20,0.06301,155.00,9997,47074,4643,40329,2.81,2.83,2.85,3.25,3.29,3.35,0.19551,0.19680,0.19809,0.19684,0.19420,0.19743,0.20066,0.00990,0.00000,-0.007654,0.486351,0.052490,-0.069871,0.155028,0.045532,-0.047315,-0.066396,0.209067,3.8316,2.7449,NULL,2017-09-27
2017-09-05,2.63,2.68,2.66,AAPL,153.11,2017-10-20,0.06027,155.00,3319,49406,2183,39969,2.16,2.17,2.19,3.85,3.91,3.95,0.19455,0.19556,0.19658,0.19532,0.19154,0.19494,0.19834,0.00970,0.00000,-0.008588,0.417291,0.053309,-0.068400,0.147312,0.037279,-0.038590,-0.065308,0.211565,3.1202,3.3189,NULL,2017-09-28
2017-09-05,2.63,2.68,2.66,AAPL,154.07,2017-10-20,0.05753,155.00,9506,50188,4580,40139,2.22,2.34,2.24,2.98,3.13,3.05,0.17516,0.17584,0.17652,0.18338,0.17294,0.17533,0.17772,0.00960,0.00000,-0.007080,0.462885,0.058834,-0.067487,0.146718,0.039687,-0.041034,-0.064335,0.204524,3.4350,2.6834,NULL,2017-09-29
2017-09-05,2.63,2.68,2.66,AAPL,153.89,2017-10-20,0.04932,155.00,5902,53772,1508,41084,2.07,1.84,2.10,3.05,2.85,3.10,0.18528,0.18638,0.18749,0.16865,0.18355,0.18539,0.18723,0.00950,0.00000,-0.005565,0.438926,0.068717,-0.066120,0.135897,0.032404,-0.033313,-0.063408,0.205781,3.1122,2.5741,NULL,2017-10-02
2017-09-05,2.63,2.68,2.66,AAPL,154.38,2017-10-20,0.04658,155.00,6736,53686,2462,41181,2.15,2.16,2.17,2.64,2.66,2.67,0.17945,0.18020,0.18096,0.17983,0.17836,0.17950,0.18064,0.01010,0.00000,-0.007908,0.474748,0.066770,-0.074000,0.132057,0.033134,-0.034137,-0.070490,0.192791,3.1406,2.0979,NULL,2017-10-03
2017-09-05,2.63,2.68,2.66,AAPL,153.46,2017-10-20,0.04384,155.00,7768,54333,3201,40907,1.61,1.66,1.64,3.00,3.10,3.10,0.17468,0.17588,0.17707,0.17892,0.17100,0.17499,0.17898,0.01000,0.00000,-0.007606,0.409676,0.067874,-0.073040,0.125639,0.026831,-0.027560,-0.070088,0.183659,2.4319,2.3299,NULL,2017-10-04
2017-09-05,2.63,2.68,2.66,AAPL,155.33,2017-10-20,0.04110,155.00,6706,56934,3962,41857,2.38,2.41,2.44,1.97,1.98,2.01,0.17148,0.17388,0.17627,0.17411,0.17330,0.17490,0.17649,0.01020,0.00000,-0.006842,0.538907,0.072695,-0.076629,0.125256,0.033412,-0.034404,-0.072833,0.186197,3.4782,1.4900,NULL,2017-10-05
2017-09-05,2.63,2.68,2.66,AAPL,155.23,2017-10-20,0.03836,155.00,5875,56793,3607,40448,2.12,2.31,2.16,1.80,1.99,1.85,0.16107,0.16273,0.16438,0.17667,0.16096,0.16302,0.16509,0.01030,0.00000,-0.005443,0.530900,0.074330,-0.080038,0.121037,0.030727,-0.031613,-0.076583,0.176933,3.2231,1.3502,NULL,2017-10-06
2017-09-05,2.63,2.68,2.66,AAPL,155.87,2017-10-20,0.03014,155.00,7354,56430,8993,40756,2.19,2.21,2.23,1.27,1.28,1.29,0.15603,0.15795,0.15987,0.15812,0.15745,0.15841,0.15937,0.01030,0.00000,-0.005179,0.592430,0.091169,-0.079674,0.104087,0.027165,-0.027832,-0.075852,0.175559,3.4030,0.9082,NULL,2017-10-09
2017-09-05,2.63,2.68,2.66,AAPL,155.77,2017-10-20,0.02740,155.00,7005,56842,4355,39237,2.15,2.17,2.18,1.29,1.30,1.32,0.16363,0.16511,0.16659,0.16536,0.16412,0.16560,0.16709,0.01030,0.00000,-0.013120,0.586373,0.091749,-0.089110,0.101100,0.024434,-0.025028,-0.083388,0.171704,3.2433,0.8185,NULL,2017-10-10
2017-09-05,2.63,2.68,2.66,AAPL,156.60,2017-10-20,0.02466,155.00,6722,56452,4758,38356,2.57,2.59,2.59,0.90,0.92,0.93,0.16403,0.16513,0.16622,0.16581,0.16342,0.16506,0.16671,0.01040,0.00000,-0.007863,0.664369,0.089823,-0.088031,0.091296,0.025019,-0.025657,-0.082955,0.170962,3.7668,0.5354,NULL,2017-10-11
2017-09-05,2.63,2.68,2.66,AAPL,155.97,2017-10-20,0.02192,155.00,6342,54705,7201,38570,1.97,2.02,2.06,0.98,1.01,1.03,0.15305,0.15812,0.16318,0.15825,0.15535,0.15816,0.16097,0.00990,0.00000,-0.002412,0.613949,0.105091,-0.090861,0.088849,0.020550,-0.020992,-0.087699,0.164897,3.1416,0.5708,NULL,2017-10-12
2017-09-05,2.63,2.68,2.66,AAPL,156.83,2017-10-20,0.01918,155.00,10500,53909,14147,40476,2.43,2.46,2.46,0.56,0.57,0.58,0.14710,0.14915,0.15119,0.15080,0.14953,0.15089,0.15225,0.00970,0.00000,-0.010170,0.722727,0.102642,-0.084681,0.073435,0.021270,-0.021742,-0.078645,0.165890,3.7810,0.3242,NULL,2017-10-13
2017-09-05,2.63,2.68,2.66,AAPL,159.92,2017-10-20,0.01096,155.00,11607,54316,14482,41974,5.05,5.09,5.15,0.15,0.14,0.16,0.20210,0.22119,0.24028,0.21851,0.22243,0.22433,0.22624,0.00970,0.00000,-0.007775,0.917472,0.041688,-0.076517,0.026264,0.015527,-0.016085,-0.069736,0.202872,6.5813,0.0324,NULL,2017-10-16
2017-09-05,2.63,2.68,2.66,AAPL,160.48,2017-10-20,0.00822,155.00,3302,51374,7689,41218,5.50,5.55,5.60,0.05,0.03,0.06,0.00000,0.12290,0.24581,0.20553,0.21968,0.22368,0.22767,0.00990,0.00000,-0.015372,0.970722,0.022321,-0.043668,0.010145,0.012354,-0.012810,-0.033266,0.219991,7.1300,0.0130,NULL,2017-10-17
2017-09-05,2.63,2.68,2.66,AAPL,159.74,2017-10-20,0.00548,155.00,3452,46991,4360,40757,4.75,4.77,4.85,0.06,0.00,0.07,0.00000,0.13333,0.26667,0.14066,0.24851,0.25254,0.25657,0.00990,0.00000,-0.020753,0.998349,0.003194,-0.015202,0.000553,0.008483,-0.008744,-0.002209,0.201197,6.3658,0.0023,NULL,2017-10-18
2017-09-05,2.63,2.68,2.66,AAPL,155.88,2017-10-20,0.00274,155.00,34012,45737,44211,39993,1.31,1.33,1.33,0.45,0.45,0.46,0.24574,0.24914,0.25254,0.25124,0.24995,0.25165,0.25335,0.00990,0.00000,0.029343,0.667947,0.177972,-0.368349,0.029447,0.002411,-0.002439,-0.373083,0.250102,2.5496,0.1174,NULL,2017-10-19
